学科,书本,标题,题干,是否有图片,图片路径,掌握程度,标签,答案,历次反馈,预留空间,首次做题时间
数学,基础30讲,基础30讲-习13-10,"设$z = f(x^2y^2, e^{xy})$，其中$f(u, v)$有二阶连续偏导数，求$z_{xx}''$，$z_{yy}''$，$z_{xy}''$",n,基础30讲-习13-10,*,错题、粗心,"\begin{align*}
z_{x}'&=f_{1}'\cdot 2xy^{2}+f_{2}'\cdot y\mathrm{e}^{xy}\\
z_{y}'&=f_{1}'\cdot 2x^{2}y + f_{2}'\cdot x\mathrm{e}^{xy}\\
z_{xx}''&=f_{11}''\cdot(2xy^{2})^{2}+f_{12}''\cdot y\mathrm{e}^{xy}\cdot 2xy^{2}+f_{1}'\cdot 2y^{2}+f_{21}''\cdot 2xy^{2}\cdot y\mathrm{e}^{xy}+f_{22}''\cdot(y\mathrm{e}^{xy})^{2}+f_{2}'\cdot y^{2}\mathrm{e}^{xy}\\
&=f_{11}''\cdot 4x^{2}y^{4}+f_{22}''\cdot y^{2}\mathrm{e}^{2xy}+f_{12}''\cdot 4xy^{3}\mathrm{e}^{xy}+f_{1}'\cdot 2y^{2}+f_{2}'\cdot y^{2}\mathrm{e}^{xy}\\
z_{yy}''&=f_{11}''\cdot 4x^{4}y^{2}+f_{22}''\cdot x^{2}\mathrm{e}^{2xy}+f_{12}''\cdot 4x^{3}y\mathrm{e}^{xy}+f_{1}'\cdot 2x^{2}+f_{2}'\cdot x^{2}\mathrm{e}^{xy}\\
z_{xy}''&=f_{11}''\cdot 2x^{2}y\cdot 2xy^{2}+f_{12}''\cdot x\mathrm{e}^{xy}\cdot 2xy^{2}+f_{1}'\cdot 4xy + f_{21}''\cdot 2x^{2}y\cdot y\mathrm{e}^{xy}+f_{22}''\cdot x\mathrm{e}^{xy}\cdot y\mathrm{e}^{xy}+f_{2}'\cdot(\mathrm{e}^{xy}+xy\mathrm{e}^{xy})\\
&=f_{11}''\cdot 4x^{3}y^{3}+f_{22}''\cdot xy\mathrm{e}^{2xy}+f_{12}''\cdot 4x^{2}y^{2}\mathrm{e}^{xy}+f_{1}'\cdot 4xy + f_{2}'\cdot(1 + xy)\mathrm{e}^{xy}
\end{align*}",2026-06-09:对,11cm,2026-04-13
数学,基础30讲,基础30讲-习13-13,"已知函数$f(x, y)$满足$f_{xy}''(x, y)=2(y+1)e^x$，$f_x'(x, 0)=(x+1)e^x$，$f(0, y)=y^2+2y$，求$f(x, y)$的极值",n,基础30讲-习13-13,*,错题、常数C,"由$f_{xy}''(x, y)=2(y + 1)e^x$，得
\[
f_{x}'(x, y)=(y^2 + 2y)e^x + \varphi(x)
\]
因为$f_{x}'(x, 0)=(x + 1)e^x$，所以$\varphi(x)=(x + 1)e^x$，从而
\[
f_{x}'(x, y)=(y^2 + 2y)e^x + (x + 1)e^x
\]
将上式两端对$x$积分得
\[
f(x, y)=(y^2 + 2y)e^x + xe^x + \phi(y)
\]
因为$f(0, y)=y^2 + 2y$，所以$\phi(y)=0$，从而
\[
f(x, y)=(x + y^2 + 2y)e^x
\]
于是$f_{y}'(x, y)=(2y + 2)e^x$，$f_{xx}''(x, y)=(x + y^2 + 2y + 2)e^x$，$f_{yy}''(x, y)=2e^x$，$f_{xy}'' = f_{yx}''=(2y + 2)e^x$。
令$f_{x}'(x, y)=0$，$f_{y}'(x, y)=0$，得驻点$(0, -1)$，所以
\[
A = f_{xx}''(0, -1)=1, B = f_{xy}''(0, -1)=0, C = f_{yy}''(0, -1)=2
\]
由于$AC - B^2>0$，$A>0$，因此函数$f(x, y)$的极小值为$f(0, -1)=-1$。","2026-05-28:半对、二元函数极值公式记错、粗心,2026-06-18:对",11cm,2026-04-20
数学,基础30讲,基础30讲-习13-14,"求曲线$x^3 - xy + y^3 = 1(x\ge0, y\ge0)$上的点到坐标原点的最长距离与最短距离",n,基础30讲-习13-14,***,不严谨,"\textbf{\textcolor{red}{方法一}}：设$(x,y)$为曲线上的任意一点，目标函数为距离的平方，即$f(x,y)=x^{2}+y^{2}$，构造拉格朗日函数
\[F(x,y,\lambda)=x^{2}+y^{2}+\lambda(x^{3}-xy + y^{3}-1)\]
令
\[\begin{cases}
\frac{\partial F}{\partial x}=2x+(3x^{2}-y)\lambda = 0&①\\
\frac{\partial F}{\partial y}=2y+(3y^{2}-x)\lambda = 0&②\\
\frac{\partial F}{\partial \lambda}=x^{3}-xy + y^{3}-1 = 0&③
\end{cases}\]
当$x>0,y>0$时，由①，②式得
\[\frac{x}{y}=\frac{3x^{2}-y}{3y^{2}-x}\]
即$3xy(y - x)=(x + y)(x - y)$，得$y = x$或$3xy=-(x + y)$（由于$x>0,y>0$，因此舍去）。
将$y = x$代入③式得
\[2x^{3}-x^{2}-1 = 0\]
即$(x - 1)(2x^{2}+x + 1)=0$，解得$x = 1$，从而点$(1,1)$为唯一可能的极值点。
又当$x = 0$时，$y = 1$；当$y = 0$时，$x = 1$。分别计算点$(1,1),(0,1)$及$(1,0)$处的目标函数值，有
\[f(1,1)=2,f(0,1)=f(1,0)=1\]
故所求最长距离为$\sqrt{2}$，最短距离为$1$。
\textbf{\textcolor{red}{方法二}}：由导数的几何意义知，平面曲线上任意一点$(x_{0},y_{0})$的切向向量为$(1,y_{x_{0}}')$。
对曲线$x^{3}-xy + y^{3}=1$两边关于$x$求导得$3x^{2}-y-xy'+3y^{2}y' = 0$，解得$y'=\frac{y - 3x^{2}}{3y^{2}-x}$。
由最远（近）点的垂线原理知，坐标原点到曲线$C$距离的最值点$(x,y)$满足$(x,y)\cdot(1,y_{x}') = 0$，即
\[x+\frac{y - 3x^{2}}{3y^{2}-x}\cdot y = 0\]
整理得$(3xy + x + y)(y - x)=0$，解得$y = x$或$3xy=-(x + y)$（不符合题意，舍去）。
余下步骤同方法一。",2026-06-05:错,11cm,2026-04-13
数学,基础30讲,基础30讲-例14-2,"设$D(t)=\{(x,y)|2x^2+3y^2\leq6t\}(t\geq0)$，$f(x,y)=\begin{cases}\frac{\sqrt[3]{1-(x^2+y^2)}-1}{e^{x^2+y^2}-1},&(x,y)\neq(0,0),\\a,&(x,y)=(0,0)\end{cases}$为连续函数，令$F(t)=\iint\limits_{D(t)}f(x,y)dxdy$，则$F'_+(0)=$\underline{\quad\quad\quad}。",n,基础30讲-例14-2,*,错题,"应填$-\frac{\sqrt{6}\pi}{3}$.
由例$13.2$可知$a = -\frac{1}{3}$.
由二重积分的中值定理知，存在$(\xi,\eta)\in D(t)$，使得
\[
F(t)=\iint_{D(t)} f(x,y)\mathrm{d}x\mathrm{d}y=\sqrt{6\pi}tf(\xi,\eta).
\]
于是，
\begin{align*}
F_{+}'(0)&=\lim_{t\to 0^{+}}\frac{F(t)-F(0)}{t - 0}=\lim_{t\to 0^{+}}\frac{\sqrt{6\pi}tf(\xi,\eta)}{t}=\lim_{t\to 0^{+}}\sqrt{6\pi}f(\xi,\eta)\\
&=\sqrt{6\pi}f(0,0)=-\frac{\sqrt{6\pi}}{3}.
\end{align*}",2026-06-14:半对、想了好久、积分难计算或抽象函数考虑积分中值定理,11cm,2026-04-13
数学,基础30讲,基础30讲-例14-3,"设$J_i = \iint\limits_{D_i} \sqrt[3]{x - y} dxdy \, (i=1,2,3)$，其中$D_1 = \{(x,y) \mid 0 \leq x \leq 1,\ 0 \leq y \leq 1\}$，$D_2 = \{(x,y) \mid 0 \leq x \leq 1,\ 0 \leq y \leq \sqrt{x}\}$，$D_3 = \{(x,y) \mid 0 \leq x \leq 1,\ x^2 \leq y \leq 1\}$，则（ ）。(A) $J_1 < J_2 < J_3$ (B) $J_3 < J_1 < J_2$ (C) $J_2 < J_3 < J_1$ (D) $J_2 < J_1 < J_3$",y,基础30讲-例14-3,***,不规范,"如图 14 - 5(a)所示，$D_{1}$被直线$y = x$分成$D_{11}$和$D_{12}$两部分，故$\iint_{D_{1}}\sqrt[3]{x - y}dxdy=\iint_{D_{11}+D_{12}}\sqrt[3]{x - y}dxdy$，由于$\sqrt[3]{x - y}=-\sqrt[3]{y - x}$，故由普通对称性，有$J_{1}=\iint_{D_{1}}\sqrt[3]{x - y}dxdy = 0$。
如图 14 - 5(b)所示，作辅助线$y = x^{2}$，将$D_{2}$分为$D_{21}$和$D_{22}$两部分，由普通对称性知，$\iint_{D_{21}}\sqrt[3]{x - y}dxdy = 0$。而在$D_{22}$上，$\sqrt[3]{x - y}\geq0$，由保号性知，$J_{2}=\iint_{D_{2}}\sqrt[3]{x - y}dxdy=\iint_{D_{22}}\sqrt[3]{x - y}dxdy>0$。
如图 14 - 5(c)所示，作辅助线$y = \sqrt{x}$，将$D_{3}$分为$D_{31}$和$D_{32}$两部分，由普通对称性知，$\iint_{D_{32}}\sqrt[3]{x - y}dxdy = 0$。而在$D_{31}$上，$\sqrt[3]{x - y}\leq0$，由保号性知，$J_{3}=\iint_{D_{3}}\sqrt[3]{x - y}dxdy=\iint_{D_{31}}\sqrt[3]{x - y}dxdy<0$。
综上，$J_{3}<J_{1}<J_{2}$，应选(B)。",,11cm,2026-04-13
数学,基础30讲,基础30讲-例14-4,"设$f(x)=\iint\limits_{D(x)}\frac{v\ln\sqrt{u^2+v^2}}{u+v}dudv$，$D(x)=\{(u,v)\mid \frac{1}{4}\leq u^2+v^2\leq x^2, u>0, v>0\}\left(x>\frac{1}{2}\right)$，则$f(x)=$（ ）。(A) $\frac{1}{4}\iint\limits_{D(x)}\ln(u^2+v^2)dudv$ (B) $\frac{1}{2}\iint\limits_{D(x)}\ln(u^2+v^2)dudv$ (C) $\iint\limits_{D(x)}\ln(u^2+v^2)dudv$ (D) $2\iint\limits_{D(x)}\ln(u^2+v^2)dudv$",n,基础30讲-例14-4,*,错题、粗心,"应选(A).
由轮换对称性，有
\begin{align*}
f(x) &= \iint_{D(x)}\frac{v\ln\sqrt{u^2+v^2}}{u + v}dudv = \iint_{D(x)}\frac{u\ln\sqrt{u^2+v^2}}{u + v}dudv\\
&=\frac{1}{2}\iint_{D(x)}\ln\sqrt{u^2+v^2}dudv=\frac{1}{4}\iint_{D(x)}\ln(u^2 + v^2)dudv.
\end{align*}",2026-05-29:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例14-5,"设函数$f(x, y)$连续，则二次积分$\int_{\frac{\pi}{2}}^{\pi} \mathrm{d} x \int_{\sin x}^{1} f(x, y) \mathrm{d} y=(\ )$. (A) $\int_{0}^{1} \mathrm{d} y \int_{\pi}^{\pi+\arcsin y} f(x, y) \mathrm{d} x$ (B) $\int_{0}^{1} \mathrm{d} y \int_{\pi-\arcsin y}^{\pi} f(x, y) \mathrm{d} x$ (C) $\int_{0}^{1} \mathrm{d} y \int_{\frac{\pi}{2}}^{\pi+\arcsin y} f(x, y) \mathrm{d} x$ (D) $\int_{0}^{1} \mathrm{d} y \int_{\frac{\pi}{2}}^{\pi-\arcsin y} f(x, y) \mathrm{d} x$",y,基础30讲-例14-5,***,其他方法、不简洁,"应选 (B).
根据所给二次积分得到积分区域为$D$：$\begin{cases} \sin x < y < 1, \\ \frac{\pi}{2} < x < \pi, \end{cases}$ 如图 14 - 7 所示，则
\[
\int_{\frac{\pi}{2}}^{\pi} \mathrm{d}x \int_{\sin x}^{1} f(x,y) \mathrm{d}y = \int_{0}^{1} \mathrm{d}y \int_{\pi - \arcsin y}^{\pi} f(x,y) \mathrm{d}x.
\]
由例 1.12 得，当$\frac{\pi}{2} < x \leq \frac{3\pi}{2}$时，$x = \pi - \arcsin y$",2026-06-04:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例14-6,当$x \to 0^{+}$时，$f(x)=\int_{0}^{x^{2}} \mathrm{d} y \int_{x}^{\sqrt{y}} \sin \frac{y}{t} \mathrm{d} t$与$g(x)=a x^{b}$是等价无穷小量，则$a b=$\underline{\quad\quad\quad},y,基础30讲-例14-6,*,错题、粗心,"应填$-\frac{1}{2}$。
\begin{align*}
f(x)&=\int_{0}^{x^{2}} \mathrm{d}y\int_{x}^{\sqrt{y}} \sin \frac{y}{t} \mathrm{d}t = -\int_{0}^{x^{2}} \mathrm{d}y\int_{\sqrt{y}}^{x} \sin \frac{y}{t} \mathrm{d}t\\
&=-\iint_{D} \sin \frac{y}{t} \mathrm{d}\sigma = -\int_{0}^{x} \mathrm{d}t\int_{0}^{t^{2}} \sin \frac{y}{t} \mathrm{d}y\\
&=\int_{0}^{x} t\cdot\left(\cos \frac{y}{t}\right)\big|_{y = 0}^{y = t^{2}} \mathrm{d}t\\
&=\int_{0}^{x} t(\cos t - 1)\mathrm{d}t
\end{align*}
\begin{align*}
\lim_{x \to 0^{+}} \frac{f(x)}{g(x)}&=\lim_{x \to 0^{+}} \frac{\int_{0}^{x} t(\cos t - 1)\mathrm{d}t}{ax^{b}}\\
&=\lim_{x \to 0^{+}} \frac{x(\cos x - 1)}{abx^{b - 1}}\\
&=\lim_{x \to 0^{+}} \frac{-\frac{1}{2}x^{3}}{abx^{b - 1}} = 1
\end{align*}
故$ab = -\frac{1}{2}$。",2026-06-16:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例14-7,计算$\int_{0}^{1} \mathrm{d} y \int_{y}^{1} \arcsin \sqrt{4 x-4 x^{2}} \mathrm{d} x$,y,基础30讲-例14-7,*,错题,"先对$x$积分较困难，交换积分次序.
\begin{align*}
原式&=\int_{0}^{1}dx\int_{0}^{x}\arcsin\sqrt{4x - 4x^2}dy\\
&=\int_{0}^{1}x\arcsin\sqrt{4x - 4x^2}dx=\frac{1}{2}
\end{align*}","2026-05-22:错,2026-06-15:错、粗心、偶函数看成奇函数,2026-06-23:对",11cm,2026-04-13
数学,基础30讲,基础30讲-例14-8,"设区域$D=\{(x,y)\mid x^2+y^2\leq\sqrt{2}\}$，则$\iint_D\left(x^2+\frac{y^2}{2}\right)dxdy=$\underline{\quad\quad\quad}",n,基础30讲-例14-8,***,其他方法,"\begin{align*}
\iint_D (x^2 + \frac{y^2}{2}) \mathrm{d}x\mathrm{d}y&=\iint_D (y^2 + \frac{x^2}{2}) \mathrm{d}x\mathrm{d}y=\frac{1}{2}(1 + \frac{1}{2})\iint_D (x^2 + y^2) \mathrm{d}x\mathrm{d}y\\
&=\frac{1}{2}(1 + \frac{1}{2})\int_0^{2\pi} \mathrm{d}\theta\int_0^{2^{\frac{1}{4}}} (r^2 \cos^2 \theta + r^2 \sin^2 \theta)r\mathrm{d}r = \frac{3\pi}{4}
\end{align*}",,11cm,2026-04-13
数学,基础30讲,基础30讲-例14-9,设平面有界区域$D$位于第一象限，由曲线$x^2+y^2-xy=1$，$x^2+y^2-xy=2$与直线$y=\sqrt{3}x$，$y=0$围成，计算$\iint_D \frac{1}{3x^2+y^2}dxdy$,y,基础30讲-例14-9,*,错题,"\begin{align*}
\iint_{D}\frac{1}{3x^{2}+y^{2}}dxdy&=\int_{0}^{\frac{\pi}{3}}d\theta\int_{\sqrt{\frac{1}{1 - \cos\theta\sin\theta}}}^{\sqrt{\frac{2}{1 - \cos\theta\sin\theta}}}\frac{1}{r^{2}(3\cos^{2}\theta+\sin^{2}\theta)}r dr\\
&=\int_{0}^{\frac{\pi}{3}}d\theta\int_{\sqrt{\frac{1}{1 - \cos\theta\sin\theta}}}^{\sqrt{\frac{2}{1 - \cos\theta\sin\theta}}}\frac{1}{3\cos^{2}\theta+\sin^{2}\theta}\cdot\frac{1}{r}dr\\
&=\frac{\ln 2}{2}\int_{0}^{\frac{\pi}{3}}\frac{1}{3\cos^{2}\theta+\sin^{2}\theta}d\theta\\
&=\frac{\ln 2}{2}\int_{0}^{\frac{\pi}{3}}\frac{1}{3+\tan^{2}\theta}d(\tan\theta)\\
&=\frac{\ln 2}{2}\left(\frac{1}{\sqrt{3}}\arctan\frac{\tan\theta}{\sqrt{3}}\right)\Bigg|_{0}^{\frac{\pi}{3}}\\
&=\frac{\sqrt{3}\ln 2}{24}\pi
\end{align*}",2026-06-18:半对、计算错误,11cm,2026-04-13
数学,基础30讲,基础30讲-例14-10,"设$f(x)=\iint\limits_{D(x)}\frac{v\ln\sqrt{u^2+v^2}}{u+v}dudv$，$D(x)=\{(u,v)|\frac{1}{4}\leq u^2+v^2\leq x^2,u>0,v>0\}$，求曲线$y(x)=\int_{1}^{x}f(t)dt\ (x>\frac{1}{2})$的拐点。",y,基础30讲-例14-10,*,错题、粗心,"由轮换对称性，根据例14.4知，有
\begin{align*}
f(x)&=\frac{1}{4}\iint_{D(x)}\ln(u^2 + v^2)dudv\\
&=\frac{1}{4}\int_{0}^{\frac{\pi}{2}}d\theta\int_{\frac{1}{2}}^{x}\ln r^2\cdot rdr\\
&=\frac{\pi}{4}\int_{\frac{1}{2}}^{x}r\ln rdr
\end{align*}
故$y'(x)=f(x)$，$y''(x)=f'(x)=\frac{\pi}{4}x\ln x\overset{\text{令}}{=}0$，得$x = 1$。当$\frac{1}{2} < x < 1$时，$y''(x) < 0$，当$x > 1$时，$y''(x) > 0$，于是$(1,0)$为$y(x)$的拐点。",2026-06-15:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例14-11,计算$\int_{0}^{+\infty} e^{-x^2} dx$,n,基础30讲-例14-11,*,错题,"设$I = \int_{0}^{+\infty} e^{-x^2} dx$，则
\begin{align*}
I^2 &= \int_{0}^{+\infty} e^{-x^2} dx \cdot \int_{0}^{+\infty} e^{-x^2} dx = \int_{0}^{+\infty} e^{-x^2} dx \cdot \int_{0}^{+\infty} e^{-y^2} dy \\
&= \int_{0}^{+\infty} dx \int_{0}^{+\infty} e^{-(x^2 + y^2)} dy = \iint_{\substack{0\leq x<+\infty \\ 0\leq y<+\infty}} e^{-(x^2 + y^2)} dxdy \\
&= \int_{0}^{\frac{\pi}{2}} d\theta \cdot \int_{0}^{+\infty} e^{-r^2} \cdot rdr = \frac{\pi}{2} \cdot \left(-\frac{1}{2}\right) \int_{0}^{+\infty} e^{-r^2} d(-r^2) \\
&= -\frac{\pi}{4} e^{-r^2} \big|_{0}^{+\infty} = \frac{\pi}{4}
\end{align*}
由积分的保号性知$I > 0$，故$I = \int_{0}^{+\infty} e^{-x^2} dx = \frac{\sqrt{\pi}}{2}$。",2026-05-31:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例14-12,计算$\int_{-\infty}^{+\infty} x^2 e^{-x^2} dx$,n,基础30讲-例14-12,***,其他方法,"\begin{align*}
\int_{-\infty}^{+\infty} x^2 e^{-x^2} dx&=2\int_{0}^{+\infty} x^2 e^{-x^2} dx\\
2\int_{0}^{+\infty} x^2 e^{-x^2} dx&=2\int_{0}^{+\infty} x^{2\cdot\frac{3}{2}-1} e^{-x^2} dx=\Gamma(\frac{3}{2})=\frac{1}{2}\cdot\Gamma(\frac{1}{2})=\frac{\sqrt{\pi}}{2}
\end{align*}
故$\int_{-\infty}^{+\infty} x^2 e^{-x^2} dx=\frac{\sqrt{\pi}}{2}$。
\textbf{\textcolor{red}{方法二}}
\begin{align*}
\int_{0}^{+\infty} x^2 e^{-x^2} dx&=\int_{0}^{+\infty} (-\frac{1}{2}) x e^{-x^2} d(-x^2)=\int_{0}^{+\infty} (-\frac{1}{2}) xd(e^{-x^2})\\
&=-\frac{1}{2} x e^{-x^2}\big|_{0}^{+\infty}-\int_{0}^{+\infty} (-\frac{1}{2}) e^{-x^2} dx\\
&=0+\frac{1}{2}\int_{0}^{+\infty} e^{-x^2} dx=\frac{\sqrt{\pi}}{4}
\end{align*}
故$\int_{-\infty}^{+\infty} x^2 e^{-x^2} dx=\frac{\sqrt{\pi}}{2}$。",2026-06-08:半对、伽马函数,11cm,2026-04-13
数学,基础30讲,基础30讲-例14-13,"已知$\lim\limits_{x\to+\infty}\frac{\int_{0}^{x}t^{2}e^{x^{2}-t^{2}}dt+ae^{x^{2}}}{x^{b}}=-\frac{1}{2}$，求$a,b$的值。",n,基础30讲-例14-13,*,错题,"\begin{align*}
&\text{原式} = \lim_{x \to +\infty} \frac{\int_{0}^{x} t^2 \mathrm{e}^{-t^2} \mathrm{d}t + a}{x^b \mathrm{e}^{-x^2}} = -\frac{1}{2}\\
&\text{此时不论}b\text{取何值，}\lim_{x \to +\infty} x^b \mathrm{e}^{-x^2} = 0\text{，即判定为“}\frac{0}{0}\text{”型（事实上，变形前为“}\frac{\infty}{\infty}\text{”型）}\\
&\text{故}\lim_{x \to +\infty} \left(\int_{0}^{x} t^2 \mathrm{e}^{-t^2} \mathrm{d}t + a\right) = 0\\
&\text{于是}a = -\int_{0}^{+\infty} t^2 \mathrm{e}^{-t^2} \mathrm{d}t = -\frac{\sqrt{\pi}}{4}\text{（由例14.12知）}\\
&\text{则原式} = \lim_{x \to +\infty} \frac{\int_{0}^{x} t^2 \mathrm{e}^{-t^2} \mathrm{d}t - \frac{\sqrt{\pi}}{4}}{x^b \mathrm{e}^{-x^2}} \stackrel{\text{洛必达法则}}{=} \lim_{x \to +\infty} \frac{x^2 \mathrm{e}^{-x^2}}{bx^{b - 1} \mathrm{e}^{-x^2} + x^b \mathrm{e}^{-x^2}(-2x)}\\
&= \lim_{x \to +\infty} \frac{x^2}{bx^{b - 1} - 2x^{b + 1}} = -\frac{1}{2}\\
&\text{故}b = 1
\end{align*}",2026-06-06:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例14-15,"设平面区域$D=\{(x,y)|0 \le x \le 1-y, 0 \le y \le 1\}$，计算二重积分$\iint\limits_{D} e^{\frac{y}{x+y}} \mathrm{d}\sigma$",y,基础30讲-例14-15,***,其他方法,"\textbf{\textcolor{red}{方法一}}：
令$\begin{cases}x + y = u\\y = v\end{cases}$，则$\begin{cases}x = u - v\\y = v\end{cases}$，
\[
J=\begin{vmatrix}
\frac{\partial x}{\partial u}&\frac{\partial x}{\partial v}\\
\frac{\partial y}{\partial u}&\frac{\partial y}{\partial v}
\end{vmatrix}=\begin{vmatrix}
1&-1\\
0&1
\end{vmatrix}=1
\]
且由$\begin{cases}0\leq x\leq 1 - y\\0\leq y\leq 1\end{cases}$，知$\begin{cases}v\leq u\leq 1\\0\leq v\leq 1\end{cases}$。故
\begin{align*}
I&=\iint_{D}e^{\frac{y}{x + y}}\mathrm{d}\sigma=\iint_{D_{uv}}e^{\frac{v}{u}}|J|\mathrm{d}u\mathrm{d}v=\int_{0}^{1}\mathrm{d}u\int_{0}^{u}e^{\frac{v}{u}}\mathrm{d}v\\
&=\int_{0}^{1}u\left.e^{\frac{v}{u}}\right|_{v = 0}^{v = u}\mathrm{d}u=\int_{0}^{1}u(e - 1)\mathrm{d}u=\frac{1}{2}(e - 1)
\end{align*}
\textbf{\textcolor{red}{方法二}}：
\begin{align*}
I&=\int_{0}^{\frac{\pi}{2}}\mathrm{d}\theta\int_{0}^{\frac{1}{\cos\theta+\sin\theta}}e^{\frac{\sin\theta}{\cos\theta+\sin\theta}}r\mathrm{d}r\\
&=\int_{0}^{\frac{\pi}{2}}e^{\frac{\sin\theta}{\cos\theta+\sin\theta}}\cdot\left.\frac{r^{2}}{2}\right|_{0}^{\frac{1}{\cos\theta+\sin\theta}}\mathrm{d}\theta\\
&=\frac{1}{2}\int_{0}^{\frac{\pi}{2}}e^{\frac{\sin\theta}{\cos\theta+\sin\theta}}\frac{1}{(\cos\theta+\sin\theta)^{2}}\mathrm{d}\theta\\
&=\frac{1}{2}\int_{0}^{\frac{\pi}{2}}e^{\frac{\sin\theta}{\cos\theta+\sin\theta}}\mathrm{d}\left(\frac{\sin\theta}{\cos\theta+\sin\theta}\right)\\
&=\frac{1}{2}\left.e^{\frac{\sin\theta}{\cos\theta+\sin\theta}}\right|_{0}^{\frac{\pi}{2}}=\frac{1}{2}(e - 1)
\end{align*}",2026-05-28:对,11cm,2026-04-13
数学,基础30讲,基础30讲-例14-17,"设 $D$ 为 $(x-1)^2+y^2=1$ 与 $(x-2)^2+y^2=4$ 及 $x$ 轴所围区域在第一象限的部分，则 $D$ 的形心 $(\bar{x},\bar{y})=$\underline{\quad\quad\quad}。",y,基础30讲-例14-17,*,错题,"应填$\left(\frac{7}{3}, \frac{28}{9\pi}\right)$.
$D$绕$y$轴旋转一周所成的旋转体的体积
\[
V = 2\pi\cdot\frac{\pi\cdot2^2}{2}\cdot2 - 2\pi\cdot\frac{\pi\cdot1^2}{2}\cdot1 = 7\pi^2
\]
故$D$的形心到$y$轴的距离为$r(\overline{x}, \overline{y}) = \frac{V}{2\pi S} = \frac{7\pi^2}{2\pi(\pi\cdot2^2 - \pi\cdot1^2)\cdot\frac{1}{2}} = \frac{7}{3}$.
显然，即$\overline{x} = \frac{7}{3}$. 同理可求得$\overline{y} = \frac{28}{9\pi}$.
$\overline{y}$的求解较$\overline{x}$稍微复杂一些，要先求出半圆域$(x - 1)^2 + y^2 \leq 1(y \geq 0)$与半圆域$(x - 2)^2 + y^2 \leq 2^2(y \geq 0)$的形心竖坐标$\overline{y}_1, \overline{y}_2$.
由$\overline{y}_1 = \frac{\iint_{D_1} y\mathrm{d}\sigma}{\iint_{D_1} \mathrm{d}\sigma} = \frac{\int_{0}^{\frac{\pi}{2}}\mathrm{d}\theta\int_{0}^{2\cos\theta} r\sin\theta\cdot r\mathrm{d}r}{\pi\cdot1^2\cdot\frac{1}{2}} = \frac{4}{3\pi}$，得$\overline{y}_1 = \frac{4}{3\pi}$，同理可得$\overline{y}_2 = \frac{8}{3\pi}$，则$D$绕$x$轴旋转一周所成的旋转体的体积
\[
V_x = 2\pi\cdot\frac{\pi\cdot2^2}{2}\cdot\frac{8}{3\pi} - 2\pi\cdot\frac{\pi\cdot1^2}{2}\cdot\frac{4}{3\pi} = \frac{28\pi}{3}
\]
故$D$的形心到$x$轴的距离为
\[
r(\overline{x}, \overline{y}) = \frac{V_x}{2\pi S} = \frac{\frac{28\pi}{3}}{2\pi(\pi\cdot2^2 - \pi\cdot1^2)\cdot\frac{1}{2}} = \frac{28}{9\pi}
\]
即$\overline{y} = \frac{28}{9\pi}$.","2026-06-13:错、粗心、其他方法,2026-06-22:对",11cm,2026-04-13
